ID_BB_GLOBAL,FIELD,VALUE,SOURCE,TSTAMP
BBG00XZ9JNB6,issuer,NOVA AUSTRAL SA,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZ9JNB6,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYXSY9,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYXSY9,id_cusip,BM1290162,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYXSY9,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYXSY9,ticker,BM1290162,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYXSY9,name,SECURITIZADORA SECURITY,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYXSY9,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYXSY9,issuer,SECURITIZADORA SECURITY,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYXSY9,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYY024,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYY024,id_cusip,BM1290238,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYY024,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYY024,ticker,BM1290238,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYY024,name,SECURITIZADORA SECURITY,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYY024,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYY024,issuer,SECURITIZADORA SECURITY,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYY024,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYMD4,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYMD4,id_cusip,BM1290741,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYMD4,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYMD4,ticker,BM1290741,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYMD4,name,SECURITIZADORA SECURITY,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYMD4,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYMD4,issuer,SECURITIZADORA SECURITY,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYMD4,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYX68,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYX68,id_cusip,BM1290881,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYX68,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYX68,ticker,BM1290881,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYX68,name,SECURITIZADORA SECURITY,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYX68,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYX68,issuer,SECURITIZADORA SECURITY,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZYYX68,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZJC22,id_isin,AU3CB0275774,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZJC22,id_cusip,BM1297613,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZJC22,id_sedol1,BMVMHG3,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZJC22,ticker,BM1297613,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZJC22,name,ASIAN DEVELOPMENT BANK,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZJC22,exch_code,FRANKFURT,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZJC22,issuer,ASIAN DEVELOPMENT BANK,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZJC22,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZPP99,id_isin,XS2239841344,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZPP99,id_cusip,BM1335900,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZPP99,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZPP99,ticker,BM1335900,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZPP99,name,ASCENT FINANCE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZPP99,exch_code,NOT LISTED,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZPP99,issuer,ASCENT FINANCE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZPP99,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZZ4Z6,id_isin,XS2239815348,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZZ4Z6,id_cusip,BM1348275,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZZ4Z6,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZZ4Z6,ticker,BM1348275,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZZ4Z6,name,ASCENT FINANCE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZZ4Z6,exch_code,NOT LISTED,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZZ4Z6,issuer,ASCENT FINANCE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00XZZZ4Z6,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y001Y80,id_isin,XS2243902629,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y001Y80,id_cusip,BM1350503,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y001Y80,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y001Y80,ticker,BM1350503,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y001Y80,name,ASCENT FINANCE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y001Y80,exch_code,NOT LISTED,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y001Y80,issuer,ASCENT FINANCE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y001Y80,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y004Z93,id_isin,XS2238453398,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y004Z93,id_cusip,BM1354075,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y004Z93,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y004Z93,ticker,BM1354075,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y004Z93,name,ASCENT FINANCE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y004Z93,exch_code,NOT LISTED,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y004Z93,issuer,ASCENT FINANCE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y004Z93,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0051B4,id_isin,XS2243902546,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0051B4,id_cusip,BM1354083,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0051B4,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0051B4,ticker,BM1354083,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0051B4,name,ASCENT FINANCE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0051B4,exch_code,NOT LISTED,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0051B4,issuer,ASCENT FINANCE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0051B4,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0077P4,id_isin,XS2239042208,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0077P4,id_cusip,BM1354182,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0077P4,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0077P4,ticker,BM1354182,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0077P4,name,ASCENT FINANCE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0077P4,exch_code,NOT LISTED,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0077P4,issuer,ASCENT FINANCE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0077P4,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y049TJ3,id_isin,US4581X0DR65,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y049TJ3,id_cusip,4581X0DR6,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y049TJ3,id_sedol1,BMYPH14,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y049TJ3,ticker,BM1477082,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y049TJ3,name,INTER-AMERICAN DEVEL BK,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y049TJ3,exch_code,LONDON,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y049TJ3,issuer,INTER-AMERICAN DEVEL BK,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y049TJ3,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0C8PN9,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0C8PN9,id_cusip,BM1745231,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0C8PN9,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0C8PN9,ticker,BM1745231,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0C8PN9,name,TERRAGENE SA,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0C8PN9,exch_code,BUENOS AIRES,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0C8PN9,issuer,TERRAGENE SA,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0C8PN9,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DGDJ0,id_isin,XS2247550077,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DGDJ0,id_cusip,BM1753292,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DGDJ0,id_sedol1,BMDKCP9,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DGDJ0,ticker,BM1753292,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DGDJ0,name,RONGSHI INTERNATIONAL FI,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DGDJ0,exch_code,HONG KONG,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DGDJ0,issuer,RONGSHI INTERNATIONAL FI,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DGDJ0,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DHTQ6,id_isin,XS2242909856,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DHTQ6,id_cusip,BM1753433,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DHTQ6,id_sedol1,BMCK7Q6,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DHTQ6,ticker,BM1753433,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DHTQ6,name,SD IRON & STEEL XINHENG,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DHTQ6,exch_code,HONG KONG,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DHTQ6,issuer,SD IRON & STEEL XINHENG,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y0DHTQ6,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y19KN65,id_isin,HK0000659521,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y19KN65,id_cusip,BM1838424,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y19KN65,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y19KN65,ticker,BM1838424,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y19KN65,name,SUN HUNG KAI PROP (CAP),corp_pfd.diff,2024-02-23 21:56:28
BBG00Y19KN65,exch_code,NOT LISTED,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y19KN65,issuer,SUN HUNG KAI PROP (CAP),corp_pfd.diff,2024-02-23 21:56:28
BBG00Y19KN65,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CC2Y2,id_isin,US76120AAB89,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CC2Y2,id_cusip,76120AAB8,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CC2Y2,id_sedol1,BMDMZ12,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CC2Y2,ticker,BM1950492,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CC2Y2,name,RESIDENTIAL RE 2020 LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CC2Y2,exch_code,TRACE,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CC2Y2,issuer,RESIDENTIAL RE 2020 LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CC2Y2,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CKWZ6,id_isin,US76120AAC62,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CKWZ6,id_cusip,76120AAC6,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CKWZ6,id_sedol1,BMDMZ23,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CKWZ6,ticker,BM1954544,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CKWZ6,name,RESIDENTIAL RE 2020 LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CKWZ6,exch_code,TRACE,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CKWZ6,issuer,RESIDENTIAL RE 2020 LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y1CKWZ6,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J2VQ2,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J2VQ2,id_cusip,BM2640381,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J2VQ2,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J2VQ2,ticker,BM2640381,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J2VQ2,name,VOLCOM SECURITIZADORA SA,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J2VQ2,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J2VQ2,issuer,VOLCOM SECURITIZADORA SA,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J2VQ2,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J36R5,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J36R5,id_cusip,BM2640589,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J36R5,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J36R5,ticker,BM2640589,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J36R5,name,VOLCOM SECURITIZADORA SA,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J36R5,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J36R5,issuer,VOLCOM SECURITIZADORA SA,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J36R5,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J3NN2,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J3NN2,id_cusip,BM2640902,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J3NN2,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J3NN2,ticker,BM2640902,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J3NN2,name,VOLCOM SECURITIZADORA SA,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J3NN2,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J3NN2,issuer,VOLCOM SECURITIZADORA SA,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2J3NN2,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2NL2L1,id_isin,ARSICS560044,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2NL2L1,id_cusip,BM2787588,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2NL2L1,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2NL2L1,ticker,BM2787588,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2NL2L1,name,SICOM SA,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2NL2L1,exch_code,BUENOS AIRES,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2NL2L1,issuer,SICOM SA,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y2NL2L1,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LKK44,id_isin, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LKK44,id_cusip,BM3133352,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LKK44,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LKK44,ticker,BM3133352,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LKK44,name,MERANOL SACI,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LKK44,exch_code,BUENOS AIRES,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LKK44,issuer,MERANOL SACI,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LKK44,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LSHX1,id_isin,XS2257580188,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LSHX1,id_cusip,BM3145760,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LSHX1,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LSHX1,ticker,BM3145760,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LSHX1,name,ITAU UNIBANCO SA/NASSAU,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LSHX1,exch_code,NOT LISTED,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LSHX1,issuer,ITAU UNIBANCO SA/NASSAU,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3LSHX1,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z4RY3,id_isin,US35087TAA60,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z4RY3,id_cusip,35087TAA6,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z4RY3,id_sedol1,BNDQ0Q1,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z4RY3,ticker,BM3390192,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z4RY3,name,FOUR LAKES RE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z4RY3,exch_code,BERMUDA,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z4RY3,issuer,FOUR LAKES RE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z4RY3,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z56S5,id_isin,US35087TAB44,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z56S5,id_cusip,35087TAB4,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z56S5,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z56S5,ticker,BM3390879,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z56S5,name,FOUR LAKES RE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z56S5,exch_code,BERMUDA,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z56S5,issuer,FOUR LAKES RE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y3Z56S5,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y4QC2S5,id_isin,MX91VR020005,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y4QC2S5,id_cusip,BM3912672,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y4QC2S5,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y4QC2S5,ticker,BM3912672,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y4QC2S5,name,CI BAN/VANRENTA,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y4QC2S5,exch_code,MEXICO,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y4QC2S5,issuer,CI BAN/VANRENTA,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y4QC2S5,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6F0PC6,id_isin,US90215BAA52,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6F0PC6,id_cusip,90215BAA5,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6F0PC6,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6F0PC6,ticker,BM5353123,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6F0PC6,name,2001 CAT RE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6F0PC6,exch_code,TRACE,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6F0PC6,issuer,2001 CAT RE LTD,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6F0PC6,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6RN4N0,id_isin,XS2259635170,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6RN4N0,id_cusip,BM5822655,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6RN4N0,id_sedol1,BMC6XF5,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6RN4N0,ticker,BM5822655,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6RN4N0,name,EUROPEAN BK RECON & DEV,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6RN4N0,exch_code,LONDON,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6RN4N0,issuer,EUROPEAN BK RECON & DEV,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y6RN4N0,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y7155W3,id_isin,CL0002642347,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y7155W3,id_cusip,BM6052328,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y7155W3,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y7155W3,ticker,BM6052328,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y7155W3,name,SCOTIABANK CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y7155W3,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y7155W3,issuer,SCOTIABANK CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y7155W3,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y715YX9,id_isin,CL0002642354,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y715YX9,id_cusip,BM6053243,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y715YX9,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y715YX9,ticker,BM6053243,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y715YX9,name,SCOTIABANK CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y715YX9,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y715YX9,issuer,SCOTIABANK CHILE,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y715YX9,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y9YKJB5,id_isin,XS2259674666,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y9YKJB5,id_cusip,BM7035603,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y9YKJB5,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y9YKJB5,ticker,BM7035603,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y9YKJB5,name,CSI FINANCIAL PRODUCTS,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y9YKJB5,exch_code,NOT LISTED,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y9YKJB5,issuer,CSI FINANCIAL PRODUCTS,corp_pfd.diff,2024-02-23 21:56:28
BBG00Y9YKJB5,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB182T6,id_isin,MX95FO0M0023,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB182T6,id_cusip,BM7133515,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB182T6,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB182T6,ticker,BM7133515,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB182T6,name,F NAC DE INFRAESTRUCTURA,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB182T6,exch_code,MEXICO,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB182T6,issuer,F NAC DE INFRAESTRUCTURA,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB182T6,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB1GK62,id_isin,MX95FO0M0007,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB1GK62,id_cusip,BM7152200,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB1GK62,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB1GK62,ticker,BM7152200,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB1GK62,name,F NAC DE INFRAESTRUCTURA,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB1GK62,exch_code,MEXICO,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB1GK62,issuer,F NAC DE INFRAESTRUCTURA,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB1GK62,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB9XRG0,id_isin,US71880VAA52,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB9XRG0,id_cusip,71880VAA5,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB9XRG0,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB9XRG0,ticker,BM7466907,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB9XRG0,name,PHOENICIAN RE LIMITED,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB9XRG0,exch_code,BERMUDA,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB9XRG0,issuer,PHOENICIAN RE LIMITED,corp_pfd.diff,2024-02-23 21:56:28
BBG00YB9XRG0,market_sector_des,Corp,corp_pfd.diff,2024-02-23 21:56:28
BBG00YCJHPJ6,id_isin,CL0002644194,corp_pfd.diff,2024-02-23 21:56:28
BBG00YCJHPJ6,id_cusip,BM7991318,corp_pfd.diff,2024-02-23 21:56:28
BBG00YCJHPJ6,id_sedol1, ,corp_pfd.diff,2024-02-23 21:56:28
BBG00YCJHPJ6,ticker,BM7991318,corp_pfd.diff,2024-02-23 21:56:28
BBG00YCJHPJ6,name,VOLCOM SECURITIZADORA SA,corp_pfd.diff,2024-02-23 21:56:28
BBG00YCJHPJ6,exch_code,SANTIAGO,corp_pfd.diff,2024-02-23 21:56:28
BBG00YCJHPJ6,issuer,VOLCOM SECURITIZADORA SA,corp_pfd.diff,2024-02-23 21:56:28
